[15:51:34 INF] (Prospect.Server.Game.Program                        ) Starting Prospect.Server.Game
[15:51:34 INF] (Prospect.Server.Game.Services.GameDataService       ) Initializing GameDataService...
[15:51:34 INF] (Prospect.Unreal.Assets.DataTables.DataTableParser   ) Loading DataTable: MapsInfos_DT
[15:51:35 INF] (Prospect.Unreal.Assets.DataTables.DataTableParser   ) Successfully loaded DataTable: MapsInfos_DT
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) Loaded 6 map configurations
[15:51:36 INF] (Prospect.Unreal.Assets.DataTables.DataTableParser   ) Loading DataTable: GameModeTuning_DT
[15:51:36 INF] (Prospect.Unreal.Assets.DataTables.DataTableParser   ) Successfully loaded DataTable: GameModeTuning_DT
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) Loaded 5 game mode configurations
[15:51:36 INF] (Prospect.Unreal.Assets.DataTables.DataTableParser   ) Loading DataTable: PlayerTuning_DT
[15:51:36 INF] (Prospect.Unreal.Assets.DataTables.DataTableParser   ) Successfully loaded DataTable: PlayerTuning_DT
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) Loaded 1 player tuning configurations
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) GameDataService initialized successfully
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) === GAME CONFIGURATION ===
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) Available Maps:
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   ServerEntry: Server Entry (Maps/MP/Entry/ServerEntry_P.ServerEntry_P)
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   Map01: Map_01_Name (Maps/MP/MAP01/MP_Map01_P.MP_Map01_P)
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   Map02: Map_02_Name (Maps/MP/MAP02/MP_Map02_P.MP_Map02_P)
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   Map03: Map_03_Name (Maps/MP/AlienCaverns/MP_AlienCaverns_P.MP_AlienCaverns_P)
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   CombatTestMap: Combat Arena Template (Maps/Testmaps/TestMap_PathB_CombatArenaTemplate_P.TestMap_PathB_CombatArenaTemplate_P)
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   PIETestMap: Combat Arena Template (Maps/Testmaps/TestMap_PathB_CombatArenaTemplate_P.TestMap_PathB_CombatArenaTemplate_P)
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) Available Game Modes:
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   LOOP: Score Sharing=False, Timer Shutdown=True
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   SOLOTRAININGMATCH: Score Sharing=True, Timer Shutdown=False
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   EVENT: Score Sharing=True, Timer Shutdown=False
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   SANDBOX: Score Sharing=True, Timer Shutdown=False
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       )   STATION: Score Sharing=True, Timer Shutdown=False
[15:51:36 INF] (Prospect.Server.Game.Services.GameDataService       ) ===========================
[15:51:36 INF] (Prospect.Server.Game.Program                        ) Using new asset system:
[15:51:36 INF] (Prospect.Server.Game.Program                        )   Map: Map01 -> /Game/Maps/MP/MAP01/MP_Map01_P.MP_Map01_P
[15:51:36 INF] (Prospect.Server.Game.Program                        )   Game Mode: LOOP -> /Script/Prospect/YGameMode_Loop
[15:51:36 INF] (Prospect.Server.Game.Program                        )   Player Start Rules: 5 configured
[15:51:36 INF] (Prospect.Server.Game.Program                        ) Final Server Configuration: Port=7777, Map=/Game/Maps/MP/MAP01/MP_Map01_P.MP_Map01_P, GameMode=/Script/Prospect/YGameMode_Loop
[15:51:36 INF] (Prospect.Server.Game.ProspectWorld                  ) ProspectWorld asset system initialized with base path: C:\Users\JLGrimes\Projects\Prospect\src\Prospect.Server.Game\bin\Season 2 Release\net8.0\Exports
[15:51:36 INF] (Prospect.Server.Game.Program                        ) === LOADING MAP01 LEVEL ===
[15:51:36 INF] (Prospect.Server.Game.ProspectWorld                  ) Loading level: Maps/MP/MAP01/MP_Map01_P
[15:51:36 INF] (Prospect.Unreal.Assets.AssetParser                  ) Loading asset: Maps/MP/MAP01/MP_Map01_P (26.52591323852539 MB)
[15:51:40 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Processing JSON array with 1864 exports for Maps/MP/MAP01/MP_Map01_P
[15:51:40 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='Function', Class='UScriptClass'Function'', Name='ExecuteUbergraph_MP_Map01_P', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='RadioTower', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='UplinkTowerCamera', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='UplinkTowerCamera1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='UplinkTowerCooling-SM', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='UplinkTowerSatellitedish', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='NODE_AddStaticMeshComponent-2', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='RadioTower', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='UplinkTowerCamera', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='UplinkTowerCamera1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='UplinkTowerCooling-SM', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='UplinkTowerSatellitedish', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='StaticMeshComponent0', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='StaticMeshComponent0', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='StaticMeshComponent0', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='StaticMeshComponent0', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='StaticMeshComponent0', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='StaticMeshComponent0', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='StaticMeshComponent0', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='StaticMeshComponent0', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='StaticMeshComponent0', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='StaticMeshComponent0', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='StaticMeshComponent0', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='StaticMeshComponent0', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StaticMeshComponent', Class='UScriptClass'StaticMeshComponent'', Name='StaticMeshComponent0', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='StatRecorder_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Tools/Performance/StatRecorder_BP.StatRecorder_BP_C'', Name='StatRecorder_BP_2', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TargetPoint', Class='UScriptClass'TargetPoint'', Name='TargetPoint_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='Texture2D', Class='UScriptClass'Texture2D'', Name='WaterVelocityTexture', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TimelineComponent', Class='UScriptClass'TimelineComponent'', Name='StartDownload-TH', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TimelineComponent', Class='UScriptClass'TimelineComponent'', Name='WhileDownload-TH', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TimelineComponent', Class='UScriptClass'TimelineComponent'', Name='StartDownload-TH', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TimelineComponent', Class='UScriptClass'TimelineComponent'', Name='WhileDownload-TH', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_AzureWoodCamp_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_CommBase_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_DerelictDrill_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_EVAC_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_EVAC_10', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_EVAC_11', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_EVAC_12', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_EVAC_13', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_EVAC_14', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_EVAC_15', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_EVAC_2', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_EVAC_3', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_EVAC_4', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_EVAC_5', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_EVAC_6', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_EVAC_7', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_EVAC_8', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_EVAC_9', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_Jungle_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_JungleCamp', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_Lagoon_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_Lake_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_NorthUplink_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_SE_EastCaverns_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_SE_Uplink_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_SE_Uplink_1Location_TriggerVolume_SE_Beach_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_SW_EvacZone_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_Swamp_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_Waterfall_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_WaterfallLab_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='Location_TriggerVolume_WaterfallLab_2', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='MissionLocation_TriggerVolume_CrashShipInternal', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='MissionLocation_TriggerVolume_DrillHead', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='MissionLocation_TriggerVolume_FossilCavern', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='MissionLocation_TriggerVolume_HouseStilts', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='MissionLocation_TriggerVolume_PowerPlantOffice', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='MissionLocation_TriggerVolume_SOSSign', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume10_4', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume11_21', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume12', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume13_25', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume14', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume15_7', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume16_10', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume3_6', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume4_3', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume5_2', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume6_6', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume7_9', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume8_12', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume9_15', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume_0', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume_Location_AbandonedMine', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume_Location_DigSiteMine', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume_Location_Parking', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='TriggerVolume', Class='UScriptClass'TriggerVolume'', Name='TriggerVolume_Location_RockPools', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='UI_MinimapCameraActor_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/UI/Blueprints/UI_MinimapCameraActor_BP.UI_MinimapCameraActor_BP_C'', Name='UI_MinimapCameraActor_BP_27', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='UplinkBiDataComponent_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/Uplink/UplinkBiDataComponent_BP.UplinkBiDataComponent_BP_C'', Name='UplinkBiDataComponent_BP', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='UplinkBiDataComponent_BP_C', Class='BlueprintGeneratedClass'Prospect/Content/Core/Activities/Uplink/UplinkBiDataComponent_BP.UplinkBiDataComponent_BP_C'', Name='UplinkBiDataComponent_BP', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='WaterMeshActor', Class='UScriptClass'WaterMeshActor'', Name='WaterMeshActor_3', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='WaterMeshComponent', Class='UScriptClass'WaterMeshComponent'', Name='WaterMesh', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='World', Class='UScriptClass'World'', Name='MP_Map01_P', Score=200
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Parsing asset Maps/MP/MAP01/MP_Map01_P: Type='World', Class='UScriptClass'World'', Name='MP_Map01_P'
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Detected Level asset: Maps/MP/MAP01/MP_Map01_P
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Processing array structure with 1864 exports for Maps/MP/MAP01/MP_Map01_P
[15:51:45 INF] (Prospect.Unreal.Assets.AssetParser                  ) Parsed Level Maps/MP/MAP01/MP_Map01_P with 484 actors
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='WorldComposition', Class='UScriptClass'WorldComposition'', Name='WorldComposition_0', Score=50
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YAudioVolume', Class='UScriptClass'YAudioVolume'', Name='REV_SwampCamp_SmallRoom2', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YHideableBushComponent', Class='UScriptClass'YHideableBushComponent'', Name='YHideableBushComponent_0', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YHideableBushComponent', Class='UScriptClass'YHideableBushComponent'', Name='YHideableBushComponent_1', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YHideableBushComponent', Class='UScriptClass'YHideableBushComponent'', Name='YHideableBushComponent_2', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YHideableBushComponent', Class='UScriptClass'YHideableBushComponent'', Name='YHideableBushComponent_4', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YHideableBushComponent', Class='UScriptClass'YHideableBushComponent'', Name='YHideableBushComponent_5', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YLargeAgentRecastNavMesh', Class='UScriptClass'YLargeAgentRecastNavMesh'', Name='YLargeAgentRecastNavMesh-ProspectAILarge', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YMapMarkerComponent', Class='UScriptClass'YMapMarkerComponent'', Name='YMapMarker', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YMapMarkerComponent', Class='UScriptClass'YMapMarkerComponent'', Name='YMapMarker', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YMapMarkerComponent', Class='UScriptClass'YMapMarkerComponent'', Name='YMapMarker', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YMapMarkerComponent', Class='UScriptClass'YMapMarkerComponent'', Name='YMapMarker', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YMapMarkerComponent', Class='UScriptClass'YMapMarkerComponent'', Name='YMapMarker', Score=0
[15:51:45 DBG] (Prospect.Unreal.Assets.AssetParser                  ) Export candidate: Type='YMapMarkerComponent', Class='UScriptClass'YMapMarkerComponent'', Name='YMapMarker', Score=0
